bank_id,bank_name,region,initial_equity,final_equity,equity_loss,status
381932,COMMERCIAL BANKING COMPANY,US,34962000.0,18433648.645596027,16528351.354403973,Distressed
236603,"DELAWARE NATIONAL BANK OF DELHI, THE",US,31480000.0,14960476.303869158,16519523.696130842,Distressed
95051,ONE AMERICAN BANK,US,29794000.0,13281109.240472123,16512890.759527877,Distressed
880332,PIKE NATIONAL BANK,US,42598000.0,26089986.399739057,16508013.600260943,Distressed
61832,"FIRST NATIONAL BANK OF MOUNT DORA, THE",US,35485000.0,18978498.31911178,16506501.68088822,Distressed
628552,WINNSBORO STATE BANK & TRUST COMPANY,US,43031000.0,26531765.28641948,16499234.713580519,Distressed
672537,"EXCHANGE BANK OF ALABAMA, THE",US,49464000.0,32967740.353572264,16496259.646427736,Distressed
2161,LAMAR NATIONAL BANK,US,30913000.0,14434444.441711158,16478555.558288842,Distressed
170275,VOLUNTEER FEDERAL SAVINGS BANK,US,38263000.0,21791223.693092182,16471776.306907818,Distressed
319047,"RIDDELL NATIONAL BANK, THE",US,27028000.0,10564856.264994606,16463143.735005394,Distressed
987259,SANDHILLS STATE BANK,US,33024000.0,16572366.360864505,16451633.639135495,Distressed
23643,COMMERCIAL BANK & TRUST COMPANY,US,24169000.0,7719707.397312626,16449292.602687374,Distressed
25647,FIRST SECURE BANK AND TRUST CO.,US,39048000.0,22613972.905818075,16434027.094181925,Distressed
1160509,PREMIER BANK OF THE SOUTH,US,30243000.0,13810045.880856797,16432954.119143203,Distressed
42354,"COMMERCIAL NATIONAL BANK OF BRADY, THE",US,33724000.0,17291436.05359812,16432563.94640188,Distressed
563233,FIRST NATIONAL BANK OF GRIFFIN,US,31606000.0,15196992.732857317,16409007.267142683,Distressed
299868,COMMUNITY COMMERCE BANK,US,61971000.0,45562577.99196932,16408422.008030683,Distressed
277277,SSB BANK,US,27469000.0,11061748.510193393,16407251.489806607,Distressed
385686,LUSITANIA SAVINGS BANK,US,58883000.0,42492672.25284955,16390327.747150451,Distressed
119153,"SECURITY NATIONAL BANK OF ENID, THE",US,33571000.0,17181842.771073654,16389157.228926346,Distressed
821036,PEOPLES BANK OF KANKAKEE COUNTY,US,21183000.0,4796866.609819099,16386133.3901809,Distressed
945026,COMMERCIAL BANK & TRUST OF PA,US,35412000.0,19030890.083864003,16381109.916135997,Distressed
631178,SECURITY FEDERAL SAVINGS BANK OF MCMINNVILLE,US,39705000.0,23326084.805534095,16378915.194465905,Distressed
465243,"GARRETT STATE BANK, THE",US,37664000.0,21285572.5214608,16378427.478539199,Distressed
591209,PISCATAQUA SAVINGS BANK,US,41284000.0,24932445.669021472,16351554.330978528,Distressed
587677,EUREKA SAVINGS BANK,US,87482000.0,71135713.00102974,16346286.998970255,Distressed
288376,PINNACLE BANK,US,19935000.0,3591590.5249972045,16343409.475002795,Distressed
814711,PBT BANCORP,US,18972000.0,2634150.4865614623,16337849.513438538,Distressed
476539,BANK OF COMMERCE & TRUST COMPANY,US,30736000.0,14401759.584418982,16334240.415581018,Distressed
2619714,ALLIANCE BANK,US,53458000.0,37134977.05073288,16323022.94926712,Distressed
5650923,WATERFALL BANK,US,52583000.0,36261586.51329097,16321413.486709028,Distressed
645540,EARLHAM SAVINGS BANK,US,35493000.0,19172513.17355168,16320486.826448321,Distressed
382537,"BANK OF VERNON, THE",US,66769000.0,50455194.881747335,16313805.118252665,Distressed
746157,SENTRY BANK,US,34504000.0,18205850.562994123,16298149.437005877,Distressed
3411773,FIRST FARMBANK,US,43601000.0,27310751.56100653,16290248.438993469,Distressed
733559,GREAT PLAINS STATE BANK,US,44314000.0,28061013.057805687,16252986.942194313,Distressed
820842,BLOOMSDALE BANK,US,28274000.0,12021939.71806641,16252060.28193359,Distressed
296559,COMMERCIAL BANK,US,28791000.0,12550986.301455677,16240013.698544323,Distressed
3407084,MILESTONE BANK,US,52303000.0,36063278.93101168,16239721.068988323,Distressed
739832,"FISHER NATIONAL BANK, THE",US,32452000.0,16215205.226571828,16236794.773428172,Distressed
323651,GILMER NATIONAL BANK,US,32047000.0,15816057.817692146,16230942.182307854,Distressed
235446,SHELBY COUNTY STATE BANK,US,27245000.0,11017423.057586268,16227576.942413732,Distressed
835770,FOX VALLEY SAVINGS BANK,US,52509000.0,36288982.654449984,16220017.345550016,Distressed
282226,FARMERS AND MERCHANTS BANK OF SOUTH CAROLINA,US,57861000.0,41650639.42979847,16210360.570201531,Distressed
3468450,CENTRAL BANK,US,31201000.0,14999515.859664261,16201484.140335739,Distressed
5193989,INFINITY BANK,US,40584000.0,24385198.29726106,16198801.70273894,Distressed
855264,FIRST NATIONAL BANK IN PORT LAVACA,US,36742000.0,20551001.7520881,16190998.2479119,Distressed
5398355,FOUNDERS BANK,US,52407000.0,36216538.23960745,16190461.760392547,Distressed
529275,LINCOLN FEDERAL SAVINGS BANK OF NEBRASKA,US,39156000.0,22969537.510206327,16186462.489793673,Distressed
835444,"BANK OF HERRIN, THE",US,19599000.0,3448433.4024107754,16150566.597589225,Distressed
164331,LOGAN BANK & TRUST COMPANY,US,28221000.0,12071311.291078791,16149688.708921209,Distressed
628123,"BANK OF GLEN BURNIE, THE",US,20595000.0,4447603.555934265,16147396.444065735,Distressed
278256,"FARMERS STATE BANK OF OAKLEY, KANSAS, THE",US,45035000.0,28891846.684496462,16143153.315503538,Distressed
877752,"CITIZENS NATIONAL BANK OF PARK RAPIDS, THE",US,43489000.0,27345992.999274477,16143007.000725523,Distressed
307334,SOUTHERN BANK,US,30565000.0,14459742.212000325,16105257.787999675,Distressed
254504,CATTARAUGUS COUNTY BANK,US,36774000.0,20670351.6745584,16103648.325441599,Distressed
865142,IOWA STATE BANK,US,41536000.0,25464297.067756668,16071702.932243332,Distressed
677448,FIRST STATE BANK,US,39989000.0,23923881.232767,16065118.767233,Distressed
468673,"HOME LOAN SAVINGS BANK, THE",US,41135000.0,25092364.93698746,16042635.06301254,Distressed
3022610,FLATIRONS BANK,US,26219000.0,10218064.64871952,16000935.35128048,Distressed
3262788,CEDARSTONE BANK,US,29589000.0,13590698.31472367,15998301.68527633,Distressed
841472,MUTUAL SAVINGS BANK,US,21103000.0,5112794.399106681,15990205.600893319,Distressed
449832,MARION COMMUNITY BANK,US,20793000.0,4816645.531424731,15976354.468575269,Distressed
410748,BANK OF O'FALLON,US,50215000.0,34242303.40087493,15972696.599125072,Distressed
644776,UNITED ROOSEVELT SAVINGS BANK,US,25101000.0,9132253.89988111,15968746.10011889,Distressed
970055,FIRST BANK ELK RIVER,US,27351000.0,11405859.350732952,15945140.649267048,Distressed
896155,SHELL LAKE STATE BANK,US,37187000.0,21254393.65004891,15932606.349951088,Distressed
746755,BANK OF HAYS,US,34094000.0,18173391.461845487,15920608.538154513,Distressed
455253,5STAR BANK,US,64033000.0,48113025.492550194,15919974.507449806,Distressed
324153,FIRST NATIONAL BANK OF GIDDINGS,US,31483000.0,15606627.296396375,15876372.703603625,Distressed
230423,"FIRST CITIZENS NATIONAL BANK OF UPPER SANDUSKY, THE",US,42530000.0,26662601.269447476,15867398.730552524,Distressed
5760439,TEXAS TRADITIONS BANK,US,43020000.0,27160648.58223787,15859351.41776213,Distressed
3303944,PACIFIC WEST BANK,US,35254000.0,19397769.964168698,15856230.035831302,Distressed
2907019,COMMUNITY FIRST NATIONAL BANK,US,38462000.0,22608159.772209466,15853840.227790534,Distressed
157744,HOOSIER HEARTLAND STATE BANK,US,23299000.0,7447647.123435587,15851352.876564413,Distressed
2882983,CITIZENS FIRST BANK,US,20615000.0,4769938.6588899195,15845061.34111008,Distressed
847157,UNITED COMMUNITY BANK,US,26969000.0,11138472.593505293,15830527.406494707,Distressed
540739,FIRSTSTATE BANK,US,22137000.0,6307106.624209985,15829893.375790015,Distressed
751852,CENTRAL BANK OF KANSAS CITY,US,50540000.0,34716837.10399833,15823162.896001667,Distressed
406666,WEST TEXAS STATE BANK,US,39925000.0,24125881.49918419,15799118.500815809,Distressed
3134698,BANK OF COMMERCE,US,33464000.0,17665271.671925545,15798728.328074455,Distressed
442011,GENERATIONS BANK,US,33155000.0,17406165.01122603,15748834.988773972,Distressed
842376,WEST VIEW SAVINGS BANK,US,33980000.0,18232237.986264706,15747762.013735294,Distressed
20633,MCNB BANK AND TRUST CO.,US,40078000.0,24332676.56589818,15745323.43410182,Distressed
3252,"FIRST NATIONAL BANK OF GORDON, THE",US,47984000.0,32241797.947829008,15742202.052170992,Distressed
100236,SUNMARK COMMUNITY BANK,US,52581000.0,36843918.96505928,15737081.03494072,Distressed
522669,HOMEBANK TEXAS,US,42116000.0,26381162.45832205,15734837.541677952,Distressed
139133,AMERIFIRST BANK,US,33052000.0,17334866.546460927,15717133.453539073,Distressed
275255,BANNER CAPITAL BANK,US,38660000.0,22972909.847545087,15687090.152454913,Distressed
190563,FIRST STATE BANK OF TEXAS,US,35996000.0,20330125.490356117,15665874.509643883,Distressed
99143,MERCHANTS & PLANTERS BANK,US,31880000.0,16221294.914478496,15658705.085521504,Distressed
188720,"FARMERS BANK OF APPOMATTOX, THE",US,37317000.0,21672097.275203824,15644902.724796176,Distressed
944337,CENTURY BANK & TRUST,US,38821000.0,23197166.603236914,15623833.396763086,Distressed
454658,"PAULS VALLEY NATIONAL BANK, THE",US,20563000.0,4946092.169395894,15616907.830604106,Distressed
148171,"GOLDEN BELT BANK, FSA",US,38871000.0,23282721.09429264,15588278.90570736,Distressed
829041,CITIZENS BANK & TRUST COMPANY,US,45373000.0,29791939.29000765,15581060.70999235,Distressed
841753,CITY BANK & TRUST CO.,US,42226000.0,26656351.842692226,15569648.157307774,Distressed
908450,KIRKWOOD BANK AND TRUST COMPANY,US,31625000.0,16055790.787026256,15569209.212973744,Distressed
2218443,FRONTIER BANK,US,22277000.0,6709107.620028347,15567892.379971653,Distressed
3232370,FIRST NATIONAL BANK OF DECATUR COUNTY,US,22013000.0,6445741.650733024,15567258.349266976,Distressed
367431,CITIZENS BANK OF THE SOUTH,US,45414000.0,29847326.909845024,15566673.090154976,Distressed
432432,PHENIX-GIRARD BANK,US,8312000.0,-7242382.64880234,15554382.64880234,Default
1001853,CITIZENS BANK,US,45028000.0,29475568.214904428,15552431.785095572,Distressed
2823221,GEORGIA COMMUNITY BANK,US,48516000.0,32983564.56789875,15532435.43210125,Distressed
610913,"FIRST NATIONAL BANK OF GRAYSON, THE",US,42744000.0,27215173.665756285,15528826.334243715,Distressed
5673191,LOCALITY BANK,US,46830000.0,31326681.20872219,15503318.79127781,Distressed
628356,STERLING BANK,US,31592000.0,16128186.198784143,15463813.801215857,Distressed
882952,OZARK BANK,US,28190000.0,12747743.24274388,15442256.75725612,Distressed
346379,FIRST FEDERAL COMMUNITY BANK OF BUCYRUS,US,26003000.0,10579812.935477495,15423187.064522505,Distressed
2687133,PREMIER BANK,US,28757000.0,13341616.390304565,15415383.609695435,Distressed
945071,SAN LUIS VALLEY FEDERAL BANK,US,63266000.0,47854713.20408878,15411286.795911223,Distressed
576952,FIRST NEBRASKA BANK,US,33135000.0,17737174.163665414,15397825.836334586,Distressed
308340,BATH STATE BANK,US,16780000.0,1407096.4475193173,15372903.552480683,Distressed
966731,FIRST NATIONAL BANK,US,32774000.0,17402657.13848473,15371342.861515269,Distressed
3489071,LEWIS & CLARK BANK,US,38257000.0,22888095.71811816,15368904.281881839,Distressed
4125778,"STIFEL TRUST COMPANY DELAWARE, NATIONAL ASSOCIATION",US,27457000.0,12093119.19216308,15363880.80783692,Distressed
3216316,AMERICAN CONTINENTAL BANK,US,58581000.0,43220972.14798394,15360027.852016062,Distressed
875057,FARMERS STATE BANK,US,54120000.0,38760459.863910645,15359540.136089355,Distressed
565143,FIRST STATE BANK,US,37278000.0,21920654.585580766,15357345.414419234,Distressed
725077,OSB COMMUNITY BANK,US,39873000.0,24542088.788807392,15330911.211192608,Distressed
919344,BANKOKOLONA,US,28297000.0,12980378.865459457,15316621.134540543,Distressed
110945,UNITED SOUTHERN BANK,US,39603000.0,24289305.161019593,15313694.838980407,Distressed
514936,RABUN COUNTY BANK,US,35488000.0,20202592.68476765,15285407.315232351,Distressed
361279,"COMMUNITY BANK, LEXINGTON, TENNESSEE",US,28979000.0,13696909.153069153,15282090.846930847,Distressed
398248,CAMPBELL & FETTER BANK,US,35096000.0,19820444.546486825,15275555.453513175,Distressed
2002222,CITIZENS COMMUNITY BANK,US,43128000.0,27879415.237232834,15248584.762767166,Distressed
475345,HURON COMMUNITY BANK,US,24541000.0,9302072.012581289,15238927.987418711,Distressed
3076220,STIFEL BANK,US,782557000.0,767328632.048481,15228367.951519012,Safe
176325,FARMERS & MERCHANTS BANK,US,35821000.0,20619772.45371452,15201227.54628548,Distressed
1879016,TODAY'S BANK,US,25689000.0,10500306.753030434,15188693.246969566,Distressed
311256,GRANITE BANK,US,29671000.0,14483330.956476495,15187669.043523505,Distressed
637451,PLAINSCAPITAL BANK,US,1503044000.0,1487867452.314929,15176547.685070992,Safe
728957,FARMERS AND MERCHANTS STATE BANK OF PIERZ,US,24296000.0,9141690.725862145,15154309.274137855,Distressed
423159,MCCURTAIN COUNTY NATIONAL BANK,US,57668000.0,42518567.885129064,15149432.114870936,Distressed
410560,FIRST STATE BANK,US,40616000.0,25467982.26131648,15148017.738683522,Distressed
352745,STATE STREET BANK AND TRUST COMPANY,US,30125000.0,14987224.295776993,15137775.704223007,Distressed
236957,UPPER PENINSULA STATE BANK,US,46404000.0,31266712.01170367,15137287.98829633,Distressed
856346,"FARMERS STATE BANK OF ALTO PASS, ILL.",US,30092000.0,14956370.245854408,15135629.754145592,Distressed
73554,PATHWAY BANK,US,39376000.0,24256172.24187921,15119827.75812079,Distressed
2505424,WOLF RIVER COMMUNITY BANK,US,41530000.0,26424072.145789877,15105927.854210123,Distressed
230610,"HOCKING VALLEY BANK, THE",US,36720000.0,21619973.50850284,15100026.491497159,Distressed
216922,FIRST BANK,US,1675983000.0,1660906757.6023016,15076242.397698402,Safe
780263,OZONA BANK,US,29932000.0,14868893.60415332,15063106.39584668,Distressed
371223,RIVERHILLS BANK,US,34044000.0,18985234.275900885,15058765.724099115,Distressed
855563,MURPHY BANK,US,53023000.0,38010372.20256585,15012627.797434151,Distressed
780049,BANK OF KILMICHAEL,US,17659000.0,2657589.6688797176,15001410.331120282,Distressed
41629,PIONEER BANK,US,38037000.0,23038125.791698545,14998874.208301455,Distressed
109453,BANKSTAR FINANCIAL,US,31667000.0,16685537.250281394,14981462.749718606,Distressed
257756,FMS BANK,US,31963000.0,16985487.74928759,14977512.25071241,Distressed
12142,"CLEVELAND STATE BANK, THE",US,23661000.0,8686462.816440403,14974537.183559597,Distressed
166111,"NORTH COUNTRY SAVINGS BANK, THE",US,46060000.0,31085560.359625727,14974439.640374273,Distressed
825847,FARMERS TRUST & SAVINGS BANK,US,41089000.0,26118413.315446585,14970586.684553415,Distressed
5303724,GULFSIDE BANK,US,30108000.0,15139559.265524045,14968440.734475955,Distressed
961624,"DOLLAR BANK, FEDERAL SAVINGS BANK",US,1248470000.0,1233522883.9064531,14947116.093546867,Safe
23755,FIRST NATIONAL COMMUNITY BANK,US,22739000.0,7802504.658722281,14936495.341277719,Distressed
722432,"BANK OF ROMNEY, THE",US,57005000.0,42070065.349687696,14934934.650312304,Distressed
3221468,VERITEX COMMUNITY BANK,US,1762264000.0,1747340307.620297,14923692.379703045,Safe
883959,COWBOY BANK,US,45951000.0,31070006.7311797,14880993.2688203,Distressed
947776,CHARLES RIVER BANK,US,20360000.0,5482859.687000543,14877140.312999457,Distressed
493152,FLATWATER BANK,US,29038000.0,14167004.907676846,14870995.092323154,Distressed
56258,"CITIZENS BANK & TRUST CO., HUTCHINSON, MINN.",US,15045000.0,176199.62934696674,14868800.370653033,Distressed
22048,UNION BANK & TRUST COMPANY,US,28539000.0,13677807.99780336,14861192.00219664,Distressed
780955,WAUMANDEE STATE BANK,US,37628000.0,22769344.120622158,14858655.879377842,Distressed
101738,GREAT SOUTHERN BANK,US,25812000.0,10958172.5082964,14853827.4917036,Distressed
435255,SECURITY BANK MIDWEST,US,27394000.0,12544757.03800726,14849242.96199274,Distressed
869953,ALAMOSA STATE BANK,US,39555000.0,24707268.957380027,14847731.042619973,Distressed
3224580,COMENITY CAPITAL BANK,US,1826760000.0,1811945878.5926304,14814121.407369614,Safe
2687487,"TCM BANK, NATIONAL ASSOCIATION",US,77581000.0,62789112.43098611,14791887.569013894,Distressed
406974,BRIGHTON BANK,US,31270000.0,16481428.899287611,14788571.100712389,Distressed
276645,AMERICAN STATE BANK,US,33137000.0,18357744.27348742,14779255.726512581,Distressed
245276,ORIENTAL BANK,US,1300987000.0,1286229642.618661,14757357.381339073,Safe
794149,COMMERCIAL NATIONAL BANK OF TEXARKANA,US,21467000.0,6713788.303972706,14753211.696027294,Distressed
3470097,BANK OF MONTANA,US,28875000.0,14129640.530392423,14745359.469607577,Distressed
3637685,FIRST FOUNDATION BANK,US,1063445000.0,1048700272.0725031,14744727.92749691,Safe
7045,"PEOPLES BANK, THE",US,22169000.0,7434711.681928307,14734288.318071693,Distressed
520423,"FAHEY BANKING COMPANY, THE",US,55803000.0,41077539.34020141,14725460.659798592,Distressed
59370,FIRST SHORE FEDERAL SAVINGS AND LOAN ASSOCIATION,US,60382000.0,45658051.25957416,14723948.74042584,Distressed
134848,TEUTOPOLIS STATE BANK,US,46449000.0,31736951.528185397,14712048.471814603,Distressed
370721,"FARMERS STATE BANK, THE",US,34178000.0,19469024.13852355,14708975.861476451,Distressed
266851,FARMERS AND MERCHANTS BANK OF ST. CLAIR,US,37409000.0,22711387.919615462,14697612.080384538,Distressed
46053,"STATE BANK OF FARIBAULT, THE",US,20698000.0,6004435.961806983,14693564.038193017,Distressed
42420,FIRST COMMONWEALTH BANK,US,1506990000.0,1492313346.658763,14676653.341237068,Safe
665146,KERNDT BROTHERS SAVINGS BANK,US,34789000.0,20112554.79083383,14676445.20916617,Distressed
243414,"FIRST NATIONAL BANK OF BELLEVUE, THE",US,28042000.0,13387550.779127598,14654449.220872402,Distressed
901134,COMMUNITY BANK OF PARKERSBURG,US,30451000.0,15803330.030508578,14647669.969491422,Distressed
3341393,FLINT COMMUNITY BANK,US,30278000.0,15632183.351030022,14645816.648969978,Distressed
625850,BANK OF VERSAILLES,US,50018000.0,35375646.13410953,14642353.865890473,Distressed
716954,CITIZENS FIRST BANK,US,32699000.0,18058011.73870428,14640988.261295721,Distressed
808653,TRUCOMMUNITY BANK,US,31469000.0,16864980.60594742,14604019.39405258,Distressed
926632,FOREST PARK NATIONAL BANK AND TRUST COMPANY,US,24803000.0,10204686.882289708,14598313.117710292,Distressed
800134,"HARVARD STATE BANK, THE",US,25021000.0,10433367.861084253,14587632.138915747,Distressed
574079,FRANKLIN BANK,US,28804000.0,14220854.847609788,14583145.152390212,Distressed
542153,F&M BANK,US,41455000.0,26876975.86484006,14578024.13515994,Distressed
330239,FIRST NATIONAL BANK,US,63345000.0,48777169.1277079,14567830.872292101,Distressed
188449,PCSB BANK,US,28317000.0,13752534.36760205,14564465.63239795,Distressed
199436,ALTAMAHA BANK AND TRUST COMPANY,US,26949000.0,12392191.507651106,14556808.492348894,Distressed
336576,"EQUITABLE BANK, S.S.B., THE",US,28303000.0,13754043.734070837,14548956.265929163,Distressed
2963864,TRADITIONS FIRST BANK,US,29939000.0,15397847.188897848,14541152.811102152,Distressed
357777,GREENVILLE SAVINGS BANK,US,42370000.0,27835821.526649565,14534178.473350435,Distressed
